child,gift,weight
76,79,51.644369522497094
76,80,86.81500740552217
76,84,89.77057764891659
76,87,30.32255089744509
76,88,54.75628050893806
76,92,96.01712479393265
76,96,83.52796865763577
76,97,59.13822779520075
76,98,2.746119819850945
77,2,13.40289172325393
77,10,88.1207723818567
77,15,65.96570886607572
77,16,14.28007502730928
77,21,97.19728131063982
77,23,84.6683710413539
77,24,28.959923903067263
77,26,94.61793191003378
77,28,24.62932712798288
77,29,7.96854805449827
77,36,98.05563884195915
77,43,97.68515698419009
77,44,49.55662264316971
77,47,49.5863906887526
77,50,80.93113464576528
77,54,14.891751701032451
77,57,44.61050056039603
77,58,85.44662043282499
77,60,5.07920724151254
77,67,26.58095899611581
77,68,53.71645559105524
77,78,36.37564177021264
77,84,96.83438376392878
77,91,10.671433317720636
77,92,57.61469156982933
78,0,17.06427347711924
78,6,12.730443934660906
78,17,38.37846205270424
78,20,14.041762309191895
78,22,63.15530243910479
78,33,38.262634606311984
78,34,99.74500202277542
78,35,2.6390600574828005
78,37,93.31274290790076
78,39,30.31852899062627
78,41,54.299354460581824
78,42,87.95052703795292
78,44,66.85202261017767
78,45,6.875816857760819
78,55,34.63502550707849
78,58,37.06414351406063
78,63,56.669447345174675
78,64,57.34149297061588
78,65,65.87796570896491
78,70,35.41326274581979
78,75,58.611608596050104
78,76,39.54187684303132
78,82,17.04151716931579
78,86,72.50769333522578
78,90,55.68025534082518
78,91,89.46248614006525
78,98,22.08709712567699
79,5,25.987617986384027
79,10,10.352743702132805
79,22,0.2126342245467372
79,27,31.4066441421323
79,31,42.98078255296501
79,32,80.68995118664944
79,34,85.7530724609434
79,38,60.2430959333523
79,40,35.463382007277254
79,47,61.771031759288974
79,49,42.631405027871416
79,51,47.274086021959896
79,53,65.25030790133428
79,57,17.011671716409683
79,60,75.33770470968507
79,64,83.79810305871412
79,65,69.8708796655926
79,66,82.34015818054135
79,67,8.312579651753115
79,69,99.50502629017228
79,71,48.17426475408523
79,81,97.1603847788733
79,90,2.34048709615704
80,0,23.82860935883534
80,4,73.01503494172373
80,6,10.243158700526521
80,15,3.633694841205204
80,24,35.01672358086869
80,26,0.886599286740164
80,27,13.422948494529086
80,43,13.371360347572093
80,46,88.08468128702098
80,50,84.50030017641133
80,52,61.77570510543172
80,54,61.77581390921682
80,64,77.71426806072759
80,66,93.0215027727056
80,70,40.04057589215023
80,73,3.522627806147116
80,75,1.0101432974602198
80,77,79.59469608829076
80,80,21.92443307637343
80,88,90.06969773046598
80,98,44.78381722494782
81,3,31.886821807925426
81,10,0.5757600682940511
81,18,93.16952984112004
81,21,45.11047076345548
81,25,12.676458831238369
81,28,14.83377190089965
81,32,59.712005139933254
81,33,92.88222713087607
81,35,83.81193986822682
81,36,3.7685217015522188
81,37,81.96097076791601
81,40,38.45006770164143
81,47,75.24608669857871
81,48,87.52185339343241
81,57,7.486765804254447
81,58,6.604128017251276
81,62,74.2059318407642
81,64,96.12614676302097
81,65,47.0965459251389
81,66,18.511709343776694
81,70,12.098246361640042
81,72,47.591491578778836
81,78,3.584876911918855
81,79,18.2803322514115
81,90,64.72997685182632
81,92,85.26446513773058
81,93,40.3906683953504
81,98,70.38057625112218
82,4,74.5146693215142
82,5,25.676376148740832
82,16,77.34498978101992
82,27,65.72989475738848
82,35,7.890692404598965
82,39,83.03299186547906
82,47,37.59567783842114
82,52,57.54705584045462
82,56,25.492902546766317
82,57,54.38235004365036
82,61,7.928435020585944
82,65,34.22320292244317
82,67,94.63297784725155
82,69,79.99861028130557
82,74,55.30055199514573
82,77,32.87451010529349
82,78,24.740534985760576
82,84,31.581742295892735
82,87,33.35973069572458
83,6,76.30895404847656
83,10,19.69887317208493
83,15,35.978666958511894
83,16,50.63046361664545
83,46,0.6700993790622056
83,49,35.27594536676043
83,51,12.50876529215187
83,53,16.315880465860243
83,60,75.87460842302237
83,62,96.49866450147815
83,63,30.30879824383048
83,64,72.37569902102433
83,67,4.000943411945757
83,71,48.930884856921175
83,73,30.220153415025564
83,80,12.939787970044103
83,85,46.958450961641255
83,87,43.17754238394818
83,88,10.920966992702274
83,90,22.689196989978665
83,99,70.73211588048103
84,1,43.80041168144173
84,5,15.324200666135424
84,11,28.060149147311197
84,12,2.408416372461719
84,32,45.730861143151124
84,33,27.189638819387042
84,37,13.300805827772344
84,39,0.28150183015770436
84,45,66.66550273338613
84,51,55.330820643203026
84,55,96.08880201974142
84,58,52.747660355467765
84,60,2.4673800288134373
84,62,96.00528280714819
84,66,56.01388772194461
84,68,88.34779826849638
84,70,38.77749022404705
84,72,59.95884016084009
84,77,58.62007600479914
84,82,33.05001817647047
84,84,71.5210183870313
84,85,48.39162920457536
84,87,24.350270160433585
84,95,97.34365749446633
84,98,27.883758686841
85,4,84.06818071205511
85,11,5.3164263601045425
85,18,82.88437742166701
85,19,16.46341349510144
85,21,41.3171241155402
85,23,26.035117299426425
85,26,63.747040977077226
85,28,29.259099518275278
85,29,90.95601509873005
85,33,50.730213633011026
85,45,53.701885720212736
85,51,23.118732295253032
85,54,45.26906186106101
85,58,93.15887705317107
85,65,83.04907598602003
85,80,4.963900681227207
85,90,10.816443569053902
85,91,6.387398461345118
85,93,84.01827250592422
85,95,61.67445601124968
85,97,62.674492884205044
85,99,72.40271635508509
86,2,67.62849490767829
86,11,0.14962947187363573
86,15,88.70169690452688
86,19,87.34344298995728
86,20,41.40780605034008
86,21,93.30191250703496
86,23,4.685199724831279
86,38,91.26770228168249
86,41,97.74038395630397
86,50,81.43636858855065
86,56,47.65861766205449
86,64,27.563277455957945
86,71,66.78662650433675
86,97,76.41472899022173
86,98,94.22399626159607
87,0,95.60427303337116
87,9,59.06476958582789
87,13,0.5877552162751432
87,26,88.95909283165683
87,29,29.67112876709357
87,33,31.52408633779249
87,35,11.323913819113473
87,40,18.88048296554282
87,50,96.63961909939123
87,51,36.608100843433164
87,53,36.28881599045266
87,54,66.99058986913094
87,56,22.396381645606045
87,57,42.97743701686496
87,58,87.81547906112476
87,61,4.084922994965612
87,63,17.460202907882703
87,75,71.38653657198311
87,77,14.059616444828505
87,82,98.95269325451369
87,85,32.784804201014225
87,87,46.0929364112627
87,88,0.3644501312125348
87,90,15.893561763740538
87,91,40.56232445151187
87,93,91.67758233166961
87,98,71.9662659862113
87,99,30.235955323149355
88,1,12.476087463662433
88,2,60.58001429574125
88,3,74.52352260693118
88,5,81.85468692990017
88,11,56.39178603910684
88,20,19.803580808598632
88,28,17.66463413766851
88,33,26.554657055433662
88,35,23.57820423889443
88,38,23.108850585489492
88,42,72.54352350328014
88,47,34.50527979785159
88,49,37.514404691481914
88,51,27.89956936076071
88,53,87.11142895347551
88,54,21.61341503574974
88,59,63.54241707383594
88,62,8.194869609185362
88,64,94.70727276939725
88,65,85.51645798746091
88,72,27.393464001144896
88,88,93.58894084578736
88,90,31.531835119652296
89,0,71.88953948954621
89,3,80.31214670991363
89,10,89.77926093810257
89,12,26.706570500374085
89,18,43.99185243105123
89,19,55.400250292457606
89,25,92.59577077926966
89,35,37.3903665997952
89,40,14.85801758037837
89,42,99.81098425630911
89,44,51.57170084353009
89,45,59.22023131350683
89,49,45.52302761195759
89,60,21.98848641907285
89,61,12.513008918608815
89,62,39.49283870424539
89,66,46.96644832079889
89,76,75.72565831699237
89,78,26.007768055243506
89,85,71.15592625106243
89,90,39.08442231386924
89,93,86.79108134478011
89,99,99.83572297817358
90,0,90.31831326580692
90,1,25.629221767364452
90,2,42.00247729988118
90,3,62.39489572043476
90,22,59.73498799443716
90,24,45.39993134877642
90,25,17.943433191408253
90,30,68.14430326547325
90,31,18.670503230792402
90,33,19.895378340389403
90,40,79.60594473911489
90,41,90.2954725058449
90,49,46.306997580964385
90,56,25.91106052869557
90,72,38.055937304328765
90,85,43.27673644867003
90,87,30.444266290520737
90,89,14.876143032384503
90,94,6.250130310218371
90,95,21.82620307417079
90,99,73.84703526041385
91,2,5.519739500142917
91,11,91.40209159850396
91,13,96.02054927024928
91,15,24.542813439569812
91,20,29.592295502032684
91,22,1.1617040131651324
91,29,16.680320118938184
91,31,64.67196850181193
91,41,80.01923585580174
91,42,34.05323475450184
91,47,4.649672535059024
91,49,52.66619878671443
91,50,35.49089407178454
91,65,24.80607327392821
91,69,50.82434527424488
91,73,90.46458362493523
91,75,41.545215311679364
91,77,74.54630672388754
91,80,31.85065406991915
91,81,56.31805600305512
91,82,21.956045106178546
91,93,13.613255472876329
91,95,19.01156401759081
91,99,76.78907748675934
92,1,15.10611666206767
92,4,11.77714380815178
92,5,80.864470288836
92,6,98.72848407624795
92,8,97.36133983882628
92,11,17.110358448233598
92,14,84.43855781996284
92,18,20.874045058282608
92,24,74.37617239174666
92,29,18.660779227514958
92,32,19.788844022581532
92,40,99.86779761635036
92,46,31.418739452362622
92,49,4.43916544704539
92,53,90.60879148596858
92,58,86.19043802898317
92,60,40.658540820875366
92,64,6.5046164103097714
92,65,83.40538532420737
92,66,90.2342215000255
92,70,44.235918419793975
92,81,86.94975840176981
92,82,56.888736878669675
92,88,53.78340401731466
92,91,3.4222602704622407
92,93,30.968056390033006
92,94,0.2622351353957053
92,96,46.175233077407455
92,97,98.92367789134221
92,98,77.30639942017247
93,0,57.65339775498901
93,1,26.98902697211635
93,10,48.81104406350927
93,11,27.192528940818693
93,19,76.90163284294754
93,25,94.03842271446369
93,30,31.910186231324932
93,31,77.63925240263107
93,33,59.27469447438819
93,36,88.69291061085644
93,39,70.22154882253238
93,43,40.31354243692349
93,44,97.31247205032625
93,48,20.342265823555618
93,49,36.19245920646137
93,50,4.632647516734756
93,51,62.090090483618845
93,52,11.079116240505227
93,57,59.941549212066704
93,60,61.863464368840006
93,65,95.29337397659862
93,67,28.702716102341054
93,69,25.10911238780913
93,81,58.06064853286771
93,83,93.58426691515564
93,89,70.86944956351022
93,99,10.464273584301164
94,4,2.4680322014338896
94,5,48.67333203599733
94,7,10.28810541044718
94,8,62.58614783819534
94,20,86.25835478475452
94,22,17.27204989958112
94,25,2.8404304124175828
94,29,25.2237539503681
94,30,80.53478195994781
94,31,71.49586232712666
94,32,92.1830060579609
94,37,6.525294919818214
94,40,83.34871945480113
94,44,41.900619580926715
94,52,40.12585032293479
94,53,59.5730861833638
94,54,54.62807508569486
94,60,87.32458405990147
94,72,43.919689594783996
94,75,26.931422781213634
94,79,70.2760629847672
94,82,25.835466105422267
94,87,57.734055681203756
94,88,50.692205331848484
94,91,8.518781465401759
94,93,54.43821857862553
94,97,6.805708466177318
95,2,79.59436424588009
95,6,84.48300966297059
95,7,70.2316687813504
95,12,55.28743543986754
95,19,10.057752076808068
95,34,99.01024630166143
95,36,59.81816498403989
95,37,14.247474595934296
95,39,98.77286209097589
95,44,56.460610048807204
95,49,22.999848926856536
95,60,25.83957494484733
95,62,73.47062770572693
95,65,79.25362550652238
95,71,11.045033624962407
95,73,93.41897390992004
95,79,29.23196229865137
95,81,33.65880298697922
95,89,86.10909896976302
95,90,70.92417900488451
95,92,10.523765466106049
95,96,85.85170836748193
95,98,56.24948022754974
96,6,4.479199751850837
96,16,74.60769331648775
96,18,6.398152801674184
96,20,87.84823714390978
96,21,90.21860731606994
96,23,6.237137049887775
96,26,11.136299189217592
96,30,59.911531588213116
96,33,21.118181061820728
96,38,93.24720439586815
96,40,94.86167560585851
96,44,45.39556295679341
96,47,10.038494569210743
96,48,44.960967901352944
96,50,34.63040611005725
96,54,28.582325816490606
96,66,5.370337977542794
96,68,30.79387446866958
96,69,65.74538730273133
96,77,61.09707824701981
96,78,19.113587911153918
96,82,93.53073256013465
96,86,23.41768424687174
96,87,14.113585493372693
96,91,79.9397761129944
96,92,45.125605917615786
96,94,25.85161306824305
97,0,31.81412167413804
97,6,57.34759916006132
97,7,13.300685736324835
97,13,27.001071067802982
97,15,42.33723126544595
97,18,91.51233159571672
97,20,42.09605172420584
97,23,2.0294597288102123
97,30,88.0033547889126
97,31,67.39141612811393
97,34,80.55236645547573
97,37,77.85414141596524
97,39,38.3913126487735
97,44,36.07312655829533
97,45,69.61216564556457
97,46,83.91071753569786
97,48,47.98586152215199
97,51,69.60651069265363
97,52,61.77564556604008
97,55,18.16225314059372
97,62,4.2895471393905815
97,64,54.10574389395364
97,68,2.0271611590428007
97,70,48.34210371439565
97,77,66.80582483197321
97,81,25.269644017187698
97,82,98.93536475287571
97,87,75.49863281797568
97,89,48.14662510012692
97,90,87.29325514353059
97,93,31.723457400481735
97,97,49.700823055202214
98,0,24.14777285567593
98,4,32.64520243805129
98,15,72.87180624610447
98,16,96.4265058640117
98,18,15.73311813620073
98,31,50.84250038596593
98,33,49.91238460048368
98,41,90.307079559581
98,50,60.52873108486803
98,57,55.383029221952604
98,58,82.07312597194974
98,64,91.68195998645254
98,65,96.94600886272113
98,70,8.801108187425545
98,77,72.29111860583993
98,78,97.84265777399337
98,79,43.47441466547848
98,81,74.82283150185913
98,94,86.93660199789484
98,95,42.768025090755415
98,96,52.16316595817896
99,6,18.458051025691226
99,10,2.7879438715331495
99,11,45.616102835860616
99,18,2.6685460299080366
99,26,25.641681166344732
99,33,25.336407102796322
99,42,50.42670950449741
99,46,96.80565515076351
99,55,95.6541480467941
99,56,21.847366595367536
99,57,10.983210451299275
99,58,83.71462712675918
99,59,21.926085408858686
99,64,26.389306356680265
99,65,23.381165235701886
99,69,21.240764512523636
99,72,73.77998462479736
99,80,65.02459204373281
99,82,33.14600344250872
99,89,29.164495271137014
99,98,18.553912516873083
99,99,74.72853222960974
100,13,9.849587414183269
100,14,71.40176012946067
100,17,27.1846633542807
100,20,29.861501184160886
100,21,60.94636144389002
100,32,81.77277623946567
100,39,92.15518718172653
100,40,57.35045706184454
100,43,40.05161196255285
100,47,14.232842641115717
100,51,59.616091859192856
100,56,89.98014122314868
100,57,46.13737110389173
100,62,86.13207776552908
100,66,64.54331582686325
100,76,31.684392198599433
100,77,11.859894565281149
100,79,2.8556818514676396
100,82,26.085615727742596
100,84,66.13219983194232
100,88,99.17485410532724
100,94,74.2153585021456
101,2,82.9665849121958
101,7,48.56824356791005
101,11,45.839098449682645
101,12,22.543852315809985
101,19,99.77572578894824
101,26,52.12695518875121
101,28,65.82968596569401
101,30,88.87347468950041
101,34,53.14995993944562
101,37,83.89368475013043
101,40,11.118325397137774
101,43,16.018940337544397
101,47,76.96063441575053
101,51,7.200654860399036
101,53,2.8689216720709676
101,56,75.07022232514356
101,66,26.943776471205638
101,69,69.07174525118486
101,75,87.14691975472272
101,77,65.3802041095922
101,80,38.16156689267489
101,89,33.08218567997331
101,94,82.52809156877744
101,96,10.574826305922603
101,98,74.73317164372743
102,1,62.21440059714296
102,2,68.95940887719622
102,5,39.27921315119259
102,8,24.25932098937168
102,18,64.70744751584718
102,21,47.23667949987208
102,26,31.29661047933596
102,29,42.711607826598694
102,31,14.138335726522456
102,38,68.67029175354996
102,41,95.45219189076096
102,42,72.72748814037804
102,50,19.397801098541233
102,57,52.37339950097961
102,60,43.09308672947976
102,61,75.40338584690203
102,65,31.66544521589091
102,66,90.0491516667286
102,67,4.138829381015752
102,68,76.45663604271519
102,73,87.06784136191024
102,74,51.31311271797513
102,76,91.62783107574009
102,79,6.861002735278143
102,83,73.6674197577245
102,86,45.00232916110591
102,91,34.296111454736874
103,6,42.0230807764243
103,8,1.7967329954785005
103,11,67.42948616032865
103,20,20.90540478046037
103,21,33.82071434186972
103,25,14.978351582724391
103,30,22.236672145684068
103,35,37.13204986591819
103,38,45.30766825122955
103,42,63.67811043755426
103,48,84.88164355354762
103,52,93.51993597939682
103,53,54.48866718005585
103,61,29.99017479962506
103,62,11.90195636035616
103,73,86.44218099585945
103,74,93.48473472355604
103,75,69.92812777623958
103,78,55.948459163454324
103,81,63.59000498249243
103,82,61.74026810336812
103,85,96.67367736610295
103,88,38.341432285387825
103,92,35.849491294074085
103,98,13.774179401048759
104,11,86.03466084722655
104,12,13.992936028552428
104,13,2.326503212703024
104,14,16.815696317062145
104,18,37.209924073252324
104,22,17.779055844037885
104,27,58.20122455981536
104,28,91.83009240042634
104,39,74.97579056578213
104,41,19.423542393444137
104,49,42.699547254360596
104,51,74.24810801577848
104,59,77.28444868079288
104,60,85.55835378935586
104,68,5.9752726855025635
104,79,97.89274850615921
104,84,14.54488951131443
104,85,39.925735167114475
104,87,9.864331502897429
104,95,71.26470194570602
105,4,2.9241906600760537
105,7,73.69292719163609
105,12,23.701500101945015
105,15,88.85541442479057
105,21,46.2805315819451
105,25,77.94683625670959
105,28,90.82192515564029
105,29,2.1752077458058183
105,35,29.28752880039608
105,38,72.97512862457218
105,41,81.35634285223944
105,42,89.08867192301585
105,43,64.16986237493512
105,50,25.114429004212944
105,58,35.424933472293375
105,75,17.71166354486504
105,78,95.53669451897014
105,79,68.1740695613927
105,81,84.29822938282292
105,82,53.672170980424404
105,87,6.475140242091082
105,90,98.46065070873206
105,92,3.5205968690276146
105,98,54.92457547702095
106,5,5.022310755971004
106,6,14.31364994519737
106,9,0.06454257177026523
106,10,4.389989996178711
106,11,42.52905612851403
106,12,16.23633284155125
106,15,75.13435987274543
106,16,67.0433675782876
106,20,2.6369216178280808
106,30,38.290424426873024
106,36,11.20246872524996
106,39,2.0148452989050214
106,40,96.54121494170053
106,42,38.22669517252672
106,44,93.75194832376532
106,50,3.731158521164535
106,52,30.166625327807484
106,57,31.82604733811146
106,58,90.11707643774407
106,64,52.64773678984946
106,67,77.6647427649845
106,74,73.6145494007712
106,76,51.423131005969495
106,80,5.517769634694158
106,89,94.19441236287727
106,90,96.26142278820747
106,91,83.01054080218348
106,98,60.83702995714083
106,99,37.429926471580565
107,6,91.21065306800557
107,7,72.5894834359656
107,8,7.314761720764473
107,11,77.42099656482881
107,19,39.1369766155406
107,29,74.6386643914824
107,30,33.97515880798504
107,38,61.04288436091277
107,39,18.379400909890077
107,43,76.78263098214757
107,44,29.691210465375473
107,49,96.16964007972153
107,55,8.384336763121404
107,58,45.73601924099945
107,60,65.56206218633591
107,64,21.699929425855878
107,69,46.7343978768085
107,71,49.845239088695315
107,72,55.81204702984085
107,78,26.819815040645633
107,82,83.39481213596086
107,84,68.31123893085767
107,85,5.653825568607407
107,89,62.05934057158885
107,91,74.18219303587838
108,3,67.99516977837807
108,14,25.59011963359945
108,16,24.005325311572623
108,17,86.65722718554368
108,21,42.16632637329296
108,29,90.52507532096715
108,30,34.402646058312946
108,31,41.17808757032637
108,35,4.145090102783488
108,41,35.95025905771313
108,44,89.64302328481422
108,46,62.524509484870705
108,47,83.03858068618392
108,55,62.50904865041692
108,58,86.3409676146629
108,60,10.049966030856384
108,62,44.7662114402158
108,73,60.473473374568755
108,80,74.32598442888148
108,85,31.260429960134417
108,86,28.71514143849405
108,88,20.009067490661113
108,95,92.44534123922449
108,97,13.152344273803573
108,98,96.08582131588128
108,99,52.1924342566625
109,4,61.644971269535674
109,5,89.42278256155909
109,6,70.26679949898956
109,11,82.05187927471084
109,12,15.016624875243457
109,15,15.035348666928183
109,19,88.98750391035247
109,25,47.87330345264644
109,31,55.52776475029434
109,38,84.36149186308512
109,44,83.98983902246049
109,60,14.962452017459317
109,62,11.067472629146934
109,74,26.36048907511728
109,76,88.99952378527767
109,83,17.34621542098409
109,85,34.47859228414131
109,89,0.9284267763410403
109,90,21.369145464412654
109,94,67.87293912937659
109,99,97.60892008837234
110,4,28.275406807925574
110,6,15.472025160143655
110,12,60.195251630999294
110,13,54.847027942929905
110,15,74.05321262077274
110,31,56.6307976776213
110,35,26.877844481030245
110,44,13.692997421276354
110,49,12.495929494692437
110,50,3.9063410743027993
110,52,68.11087143716267
110,56,35.90144969370688
110,58,7.025976346445805
110,60,86.06420876913718
110,62,35.638307230707234
110,66,61.34965162657314
110,67,40.21345632627309
110,80,14.748961706178987
110,81,34.23607198480193
110,85,12.90135228975875
110,88,17.582685210804904
111,10,52.00495141361543
111,11,64.78624106594559
111,12,41.83190514604369
111,13,53.04912528960046
111,24,9.821840319641739
111,30,41.89474377075382
111,35,88.51823346220804
111,40,39.21079430672463
111,45,95.95822036266406
111,49,79.12789127488823
111,71,36.0272770376693
111,80,54.18666420797755
111,82,37.702765932763015
111,86,73.87575703057513
111,87,35.830467903634364
111,91,30.959013680316083
111,92,89.76619839679037
111,94,95.48795671060655
111,98,68.05590315382581
112,1,27.201824013173503
112,3,33.648319226535385
112,4,77.27678591313182
112,10,88.95007874009049
112,11,69.61727336505923
112,13,80.69715761389608
112,19,96.23777493792481
112,22,44.7402173363458
112,23,66.96441203475636
112,26,55.750572473672456
112,27,74.1207141725048
112,28,31.495563048784458
112,32,77.54027427255028
112,37,53.26147015204633
112,41,44.06032204622339
112,46,9.871827914257514
112,51,40.21582841566113
112,52,68.14869000542839
112,53,17.658932014672637
112,56,88.99048375457588
112,57,32.90075348365381
112,59,58.07979737818349
112,60,91.37768869595351
112,64,80.36079875768422
112,71,63.202271467478
112,74,26.86256583948091
112,75,90.83113481588316
112,79,19.47136269212175
112,81,50.263288602575905
112,82,47.250560816829946
112,83,51.37966149061871
112,84,9.31693025480913
112,86,1.3163484235912293
112,92,57.00675894308988
112,96,94.19019695730798
112,99,81.39277950763977
113,1,98.8386288454465
113,3,57.07652236923636
113,7,37.34641438010867
113,8,22.420311671407767
113,17,8.393953979396585
113,18,94.74309239386815
113,22,45.28439185790965
113,23,95.48299867970083
113,26,9.843361540332152
113,29,52.46023737352479
113,30,85.76902568472892
113,31,18.33819380446734
113,38,3.446711798748947
113,42,47.93967222151042
113,43,55.60236656850079
113,44,99.68555777808363
113,49,76.43768276159454
113,53,18.046672845409272
113,55,19.252001860332168
113,74,33.4295179770412
113,79,46.90085126290603
113,82,79.38316126138251
113,85,50.639644843147856
113,90,55.51013609975908
114,8,3.374607140064423
114,18,14.018953402939726
114,24,98.20444716835067
114,26,30.560679754025134
114,39,94.75860443108442
114,69,93.88136537401476
114,75,35.96789925695853
114,77,61.62800968033682
114,78,73.90312749551717
114,81,32.2262931537326
114,82,44.089129905545136
114,83,70.0086557200938
114,85,7.278742792073234
114,89,8.182051315854721
114,91,87.42383684369372
114,98,77.74524144632613
115,0,26.144493737690045
115,8,27.79956020385447
115,17,15.102022922193715
115,31,45.23934679922061
115,40,48.46359084142347
115,52,58.446414524956516
115,54,16.440876634054426
115,61,19.553614466235658
115,63,52.916790316943505
115,69,94.20432777691306
115,70,81.37795434321524
115,71,58.710632935755314
115,72,26.114882088695225
115,73,42.24953882087963
115,77,8.721043120357375
115,80,84.18256688378428
115,81,61.20528788892206
115,82,54.186728009904414
115,83,84.08204441979737
115,90,87.67377998305571
115,94,23.154196886687583
116,0,88.06043862809507
116,1,47.59640881380671
116,2,54.11235861007027
116,5,93.43857338361244
116,8,89.48724665891132
116,9,40.86512796950244
116,10,48.12316173097396
116,13,56.13323274929063
116,15,13.328523035886485
116,22,6.958668580963567
116,24,86.3081771295218
116,27,20.680716727958504
116,36,78.36452856537248
116,40,6.232119595457908
116,48,46.91744221758323
116,49,66.56493854707149
116,51,99.41017529757418
116,64,55.29937276373691
116,67,54.550461103952394
116,70,90.05876822306394
116,72,38.62959284702485
116,78,62.01225540646238
116,87,98.02359613186398
116,88,50.76923032093434
116,91,40.009502455615475
116,92,91.99633720395019
116,97,72.21427863196381
116,98,10.726146072198572
117,5,57.56753147386616
117,13,22.598091776035112
117,14,43.477082700149715
117,24,75.15196105787626
117,30,69.45029297111034
117,33,89.24077401577934
117,38,65.53500639347865
117,46,77.23846863834352
117,50,87.13173752930086
117,53,34.76299857508758
117,62,9.200117015070541
117,63,53.61684071301591
117,71,76.2718413936801
117,75,62.75259094051171
117,76,36.71973632554986
117,77,78.12620805497762
117,81,35.38026256161177
117,87,76.28625770171739
117,89,81.79816251033488
117,94,58.75330067104593
117,98,2.452751643132367
117,99,56.099278360280614
118,0,50.70510961337171
118,2,90.04521220293928
118,9,2.8089853202532766
118,10,53.471335148284595
118,11,16.383772132067243
118,12,21.71097683713249
118,13,46.583913437569144
118,15,51.15275393113823
118,16,8.041596387307537
118,21,17.57395695879137
118,24,17.34203819112895
118,37,37.545256242341566
118,39,22.758185989120992
118,44,99.67057301956093
118,53,38.41758972709388
118,54,58.319926792032625
118,57,33.28980250175405
118,59,39.0081698187477
118,61,50.385762686662794
118,64,32.24307562433143
118,71,17.922485784037313
118,78,52.453230813655836
118,79,4.17782392907694
118,82,89.53641016330228
118,84,31.47065123812044
118,85,43.48112418204817
118,88,21.897254840210945
118,90,76.73583444952907
118,93,50.749810223455526
118,94,85.38085017911145
118,98,5.158886373735749
119,1,79.62996994770795
119,2,17.250830610467037
119,5,52.75762036496593
119,6,56.710532326944154
119,12,44.310455882258225
119,14,20.648638694229003
119,16,36.72742410129185
119,37,56.67829744079418
119,38,60.10707413692218
119,40,11.478720720562963
119,52,36.09387378016991
119,53,77.68055227499893
119,54,3.663943623933641
119,55,61.58652588303346
119,56,17.662083804703276
119,57,20.715108379269342
119,61,43.673117942283604
119,65,85.74845519562442
119,66,71.12090208181873
119,68,58.373196528833894
119,79,80.36912745918251
119,81,68.62952016505459
119,93,72.42513978140227
119,94,34.88659359531173
119,98,72.63632861445541
120,15,15.948738170958876
120,18,24.64575291983876
120,19,53.19333105180743
120,20,58.5848893002462
120,22,3.5020427707511237
120,25,40.465199314994635
120,26,93.81688767019166
120,30,56.65758656822866
120,45,44.84325506478856
120,46,30.11748631415503
120,47,19.748041016059847
120,48,80.627678562829
120,50,83.11825670199461
120,51,51.25975041161763
120,52,86.95419230496752
120,57,36.939282528846526
120,58,15.452726620454005
120,61,13.514458751287373
120,68,49.04586845501999
120,73,65.51169377953079
120,76,21.777709524024868
120,79,0.7714442569344726
120,86,18.337963431308978
120,87,93.07891726810121
120,88,44.53530410695314
120,91,57.9040934661622
120,92,44.16095587646341
120,95,21.402353218067006
120,97,42.86557526411288
121,5,19.68855818025026
121,8,53.65098303776714
121,20,63.584034428878354
121,21,97.33257422852462
121,22,82.89583954335441
121,24,10.290407720848382
121,25,55.65489245124908
121,27,83.08620544304353
121,30,82.05127097370986
121,33,87.99695120051065
121,40,85.3215308292084
121,44,83.0193942671236
121,47,8.729032288679628
121,51,49.0613335637108
121,55,43.26128787311494
121,56,69.07624994771768
121,57,34.41531218520327
121,58,5.64753344507174
121,67,75.22545233336926
121,73,69.68378323041208
121,76,5.262872323812406
121,77,14.849836785647064
121,79,6.126362713535183
121,82,7.6992344929777135
121,83,37.24342172628708
121,85,91.25630768187614
121,91,93.18651145466407
122,5,4.634543410819947
122,8,19.920726905899745
122,12,11.220025318972738
122,13,2.827674414755854
122,17,25.965267980826113
122,22,71.25031955990656
122,27,83.53461313403436
122,28,86.19943213597669
122,30,27.450092142357885
122,32,0.33475929459009235
122,38,74.21008302040498
122,39,5.7896457113749245
122,43,51.72259557904071
122,45,35.93668686444651
122,47,6.420638540981837
122,48,88.04739456871596
122,54,12.146965562886525
122,62,21.359374680604226
122,70,9.50526639644833
122,72,43.34385800434977
122,73,2.5684951551066093
122,74,48.08503014992558
122,75,48.09951135079265
122,76,26.425346574129783
122,78,2.395174935200206
122,82,0.5331026501516734
122,86,3.0161840917501737
122,87,41.38388591104479
122,89,60.10338005102047
122,92,10.038258061747484
122,94,39.066208630407864
122,99,17.205931990508848
123,1,99.97176498397971
123,11,67.79348356205088
123,13,50.84599325190792
123,14,33.859404832205584
123,30,4.060233154738436
123,46,82.12567155323337
123,47,43.42227910275055
123,48,88.29476750608383
123,54,38.44929845521086
123,61,67.62321587242816
123,69,49.13273921886646
123,75,2.998435014196743
123,77,29.538706054264253
123,79,25.812243596560748
123,88,64.84324513009963
123,92,75.67307768097162
123,93,61.80127090540015
123,95,53.203376489113865
123,97,54.689220700155694
124,1,32.92730382359708
124,5,3.8837481635552784
124,8,83.79108346919548
124,10,33.456405877754115
124,18,51.16054358020725
